PartNumber,Material,Mu,AL,Ae,Wa,Le,Mlt,PartCost,Vendor,MaxCurrent_A,MaxFreq_kHz,CoreShape,ShapeFamily,MaterialType,DatasheetUrl,WindowWidthMm,WindowHeightMm,SurfaceAreaWoundMm2,ODInches,IDInches,HTInches
00X8024E040,XFlux 40,40.0,275.0,600.0,555.00,131.4,99.06,0.0,Magnetics,0.0,1000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00X8024E040.pdf,59.28,14.02,,,,
00X8024E060,XFlux 60,60.0,370.0,600.0,555.00,131.4,99.06,0.0,Magnetics,0.0,1000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00X8024E060.pdf,59.28,14.02,,,,
00X8044E026,XFlux 26,26.0,91.0,389.0,1362.00,208.0,79.24,0.0,Magnetics,0.0,1000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00X8044E026.pdf,59.28,34.37,,,,
00X8044E040,XFlux 40,40.0,113.0,389.0,1362.00,208.0,79.24,0.0,Magnetics,0.0,1000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00X8044E040.pdf,59.28,34.37,,,,
00X8044E060,XFlux 60,60.0,170.0,389.0,1362.00,208.0,79.24,0.0,Magnetics,0.0,1000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00X8044E060.pdf,59.28,34.37,,,,
00Y114LE026,Kool Mµ MAX 26,26.0,182.0,1220.0,1270.00,215.0,140.08,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y114LE026.pdf,79.5,28.6,,,,
00Y114LE040,Kool Mµ MAX 40,40.0,335.0,1220.0,1270.00,215.0,140.08,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y114LE040.pdf,79.5,28.6,,,,
00Y114LE060,Kool Mµ MAX 60,60.0,445.0,1220.0,1270.00,215.0,140.08,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y114LE060.pdf,79.5,28.6,,,,
00Y130LE026,Kool Mµ MAX 26,26.0,254.0,1080.0,1963.00,219.0,147.74,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y130LE026.pdf,108.46,22.2,,,,
00Y160LE026,Kool Mµ MAX 26,26.0,180.0,778.0,3335.00,273.0,118.86,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y160LE026.pdf,138.18,28.14,,,,
00Y1808E026,Kool Mµ MAX 26,26.0,26.0,22.8,51.50,40.1,19.12,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y1808E026.pdf,13.92,5.54,,,,
00Y1808E040,Kool Mµ MAX 40,40.0,35.0,22.8,51.50,40.1,19.12,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y1808E040.pdf,13.92,5.54,,,,
00Y1808E060,Kool Mµ MAX 60,60.0,48.0,22.8,51.50,40.1,19.12,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y1808E060.pdf,13.92,5.54,,,,
00Y2510E026,Kool Mµ MAX 26,26.0,39.0,38.5,77.80,48.5,25.40,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y2510E026.pdf,18.8,6.22,,,,
00Y2510E040,Kool Mµ MAX 40,40.0,52.0,38.5,77.80,48.5,25.40,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y2510E040.pdf,18.8,6.22,,,,
00Y2510E060,Kool Mµ MAX 60,60.0,70.0,38.5,77.80,48.5,25.40,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y2510E060.pdf,18.8,6.22,,,,
00Y3007E026,Kool Mµ MAX 26,26.0,33.0,60.1,121.00,65.6,28.04,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y3007E026.pdf,19.86,9.55,,,,
00Y3007E040,Kool Mµ MAX 40,40.0,46.0,60.1,121.00,65.6,28.04,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y3007E040.pdf,19.86,9.55,,,,
00Y3007E060,Kool Mµ MAX 60,60.0,71.0,60.1,121.00,65.6,28.04,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y3007E060.pdf,19.86,9.55,,,,
00Y3515E026,Kool Mµ MAX 26,26.0,56.0,84.0,151.00,69.4,37.34,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y3515E026.pdf,25.27,9.6,,,,
00Y3515E040,Kool Mµ MAX 40,40.0,75.0,84.0,151.00,69.4,37.34,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y3515E040.pdf,25.27,9.6,,,,
00Y3515E060,Kool Mµ MAX 60,60.0,102.0,84.0,151.00,69.4,37.34,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y3515E060.pdf,25.27,9.6,,,,
00Y4017E026,Kool Mµ MAX 26,26.0,56.0,128.0,276.00,98.4,45.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y4017E026.pdf,30.35,14.91,,,,
00Y4017E040,Kool Mµ MAX 40,40.0,76.0,128.0,276.00,98.4,45.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y4017E040.pdf,30.35,14.91,,,,
00Y4017E060,Kool Mµ MAX 60,60.0,105.0,128.0,276.00,98.4,45.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y4017E060.pdf,30.35,14.91,,,,
00Y4020E026,Kool Mµ MAX 26,26.0,80.0,183.0,276.00,98.4,54.66,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y4020E026.pdf,30.35,14.91,,,,
00Y4020E040,Kool Mµ MAX 40,40.0,108.0,183.0,276.00,98.4,54.66,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y4020E040.pdf,30.35,14.91,,,,
00Y4020E060,Kool Mµ 60,60.0,150.0,183.0,276.00,98.4,54.66,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y4020E060.pdf,30.35,14.91,,,,
00Y4022E026,Kool Mµ MAX 26,26.0,104.0,237.0,276.00,98.4,63.82,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y4022E026.pdf,30.35,14.91,,,,
00Y4022E040,Kool Mµ MAX 40,40.0,140.0,237.0,276.00,98.4,63.82,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y4022E040.pdf,30.35,14.91,,,,
00Y4022E060,Kool Mµ MAX 60,60.0,194.0,237.0,276.00,98.4,63.82,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y4022E060.pdf,30.35,14.91,,,,
00Y4317E026,Kool Mµ MAX 26,26.0,88.0,152.0,164.00,77.5,50.08,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y4317E026.pdf,28.32,10.39,,,,
00Y4317E040,Kool Mµ MAX 40,40.0,119.0,152.0,164.00,77.5,50.08,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y4317E040.pdf,28.32,10.39,,,,
00Y4317E060,Kool Mµ MAX 60,60.0,163.0,152.0,164.00,77.5,50.08,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y4317E060.pdf,28.32,10.39,,,,
00Y5528E026,Kool Mµ MAX 26,26.0,116.0,350.0,381.00,123.0,74.76,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y5528E026.pdf,37.49,18.52,,,,
00Y5528E040,Kool Mµ MAX 40,40.0,157.0,350.0,381.00,123.0,74.76,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y5528E040.pdf,37.49,18.52,,,,
00Y5528E060,Kool Mµ MAX 60,60.0,219.0,350.0,381.00,123.0,74.76,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y5528E060.pdf,37.49,18.52,,,,
00Y5530E026,Kool Mµ MAX 26,26.0,138.0,417.0,381.00,123.0,82.74,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y5530E026.pdf,37.49,18.52,,,,
00Y5530E040,Kool Mµ MAX 40,40.0,187.0,417.0,381.00,123.0,82.74,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y5530E040.pdf,37.49,18.52,,,,
00Y5530E060,Kool Mµ MAX 60,60.0,261.0,417.0,381.00,123.0,82.74,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y5530E060.pdf,37.49,18.52,,,,
00Y6527E026,Kool Mµ MAX 26,26.0,162.0,540.0,537.00,147.0,93.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y6527E026.pdf,44.2,22.2,,,,
00Y6527E040,Kool Mµ MAX 40,40.0,230.0,540.0,537.00,147.0,93.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y6527E040.pdf,44.2,22.2,,,,
00Y6527E060,Kool Mµ MAX 60,60.0,300.0,540.0,537.00,147.0,93.32,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y6527E060.pdf,44.2,22.2,,,,
00Y7228E026,Kool Mµ MAX 26,26.0,130.0,368.0,600.00,137.0,76.20,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y7228E026.pdf,52.63,17.75,,,,
00Y7228E040,Kool Mµ MAX 40,40.0,173.0,368.0,600.00,137.0,76.20,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y7228E040.pdf,52.63,17.75,,,,
00Y7228E060,Kool Mµ MAX 60,60.0,235.0,368.0,600.00,137.0,76.20,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y7228E060.pdf,52.63,17.75,,,,
00Y8020E026,Kool Mµ MAX 26,26.0,103.0,389.0,1110.00,185.0,79.24,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y8020E026.pdf,59.28,28.02,,,,
00Y8020E040,Kool Mµ MAX 40,40.0,145.0,389.0,1110.00,185.0,79.24,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y8020E040.pdf,59.28,28.02,,,,
00Y8020E060,Kool Mµ MAX 60,60.0,190.0,389.0,1110.00,185.0,79.24,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y8020E060.pdf,59.28,28.02,,,,
00Y8024E026,Kool Mµ MAX 26,26.0,200.0,600.0,555.00,131.4,99.06,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y8024E026.pdf,59.28,14.02,,,,
00Y8024E040,Kool Mµ MAX 40,40.0,275.0,600.0,555.00,131.4,99.06,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y8024E040.pdf,59.28,14.02,,,,
00Y8024E060,Kool Mµ MAX 60,60.0,370.0,600.0,555.00,131.4,99.06,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y8024E060.pdf,59.28,14.02,,,,
00Y8044E026,Kool Mµ MAX 26,26.0,91.0,389.0,1362.00,208.0,79.24,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y8044E026.pdf,59.28,34.37,,,,
00Y8044E040,Kool Mµ MAX 40,40.0,113.0,389.0,1362.00,208.0,79.24,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y8044E040.pdf,59.28,34.37,,,,
00Y8044E060,Kool Mµ MAX 60,60.0,170.0,389.0,1362.00,208.0,79.24,0.0,Magnetics,0.0,2000.0,TwoPieceSet,E,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/00Y8044E060.pdf,59.28,34.37,,,,
0058020AY,High Flux 125,125.0,50.0,4.7,4.08,13.6,10.85,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058020AY.pdf,,,200.0,0.250,0.110,0.110
0058022A2,High Flux 26,26.0,10.0,4.7,4.08,13.6,11.56,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058022A2.pdf,,,200.0,0.250,0.110,0.110
0058023A2,High Flux 14,14.0,6.0,4.7,4.08,13.6,11.56,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058023A2.pdf,,,200.0,0.250,0.110,0.110
0058032A2,High Flux 26,26.0,11.0,5.99,9.35,17.9,12.68,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058032A2.pdf,,,310.0,0.310,0.156,0.125
0058033A2,High Flux 14,14.0,6.0,5.99,9.35,17.9,12.68,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058033A2.pdf,,,310.0,0.310,0.156,0.125
0058040AY,High Flux 125,125.0,66.0,9.57,17.70,23.0,14.71,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058040AY.pdf,,,480.0,0.400,0.200,0.156
0058042A2,High Flux 26,26.0,14.0,9.57,16.40,23.0,15.43,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058042A2.pdf,,,480.0,0.400,0.200,0.156
0058043A2,High Flux 14,14.0,7.0,9.57,16.40,23.0,15.43,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058043A2.pdf,,,480.0,0.400,0.200,0.156
0058050AY,High Flux 125,125.0,56.0,10.9,38.40,31.2,16.92,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058050AY.pdf,,,790.0,0.500,0.300,0.187
0058052A2,High Flux 26,26.0,12.0,10.9,38.30,31.2,17.49,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058052A2.pdf,,,800.0,0.500,0.300,0.187
0058053A2,High Flux 14,14.0,6.4,10.9,38.30,31.2,17.49,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058053A2.pdf,,,800.0,0.500,0.300,0.187
0058056A2,High Flux 40,40.0,18.0,10.9,38.30,31.2,17.49,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058056A2.pdf,,,800.0,0.500,0.300,0.187
0058057A2,High Flux 19,19.0,9.0,10.9,38.40,31.2,17.49,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058057A2.pdf,,,810.0,0.500,0.300,0.187
0058067A2,High Flux 19,19.0,48.0,314.0,944.00,158.0,77.57,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058067A2.pdf,,,18000.0,2.677,1.417,0.787
0058068A2,High Flux 90,90.0,225.0,314.0,944.00,158.0,77.57,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058068A2.pdf,,,18000.0,2.677,1.417,0.787
0058070A2,High Flux 125,125.0,312.0,314.0,945.00,158.0,77.57,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058070A2.pdf,,,19000.0,2.677,1.417,0.787
0058072A2,High Flux 60,60.0,143.0,314.0,944.00,158.0,77.57,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058072A2.pdf,,,18000.0,2.677,1.417,0.787
0058073A2,High Flux 40,40.0,100.0,314.0,945.00,158.0,77.57,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058073A2.pdf,,,18400.0,2.677,1.417,0.787
0058074A2,High Flux 26,26.0,65.0,314.0,945.00,158.0,77.57,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058074A2.pdf,,,19000.0,2.677,1.417,0.787
0058075A2,High Flux 14,14.0,35.0,314.0,945.00,158.0,77.57,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058075A2.pdf,,,19000.0,2.677,1.417,0.787
0058079A2,High Flux 19,19.0,27.0,134.0,611.00,116.0,52.0,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058079A2.pdf,,,9500.0,1.840,1.130,0.600
0058091A2,High Flux 26,26.0,37.0,134.0,610.00,116.0,52.0,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058091A2.pdf,,,9800.0,1.840,1.130,0.600
0058092A2,High Flux 14,14.0,20.0,134.0,610.00,116.0,52.0,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058092A2.pdf,,,9800.0,1.840,1.130,0.600
0058095A2,High Flux 40,40.0,57.0,134.0,610.00,116.0,52.0,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058095A2.pdf,,,9800.0,1.840,1.130,0.600
0058097A2,High Flux 19,19.0,35.0,358.0,2440.00,243.0,83.07,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058097A2.pdf,,,35000.0,4.000,2.250,0.650
0058098A2,High Flux 125,125.0,232.0,358.0,2440.00,243.0,83.07,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058098A2.pdf,,,35000.0,4.000,2.250,0.650
0058099A2,High Flux 60,60.0,111.0,358.0,2470.00,243.0,83.07,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058099A2.pdf,,,36000.0,4.000,2.250,0.650
0058100A2,High Flux 40,40.0,74.0,358.0,2470.00,243.0,83.07,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058100A2.pdf,,,36000.0,4.000,2.250,0.650
0058101A2,High Flux 14,14.0,26.0,358.0,2470.00,243.0,83.07,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058101A2.pdf,,,36000.0,4.000,2.250,0.650
0058102A2,High Flux 26,26.0,48.0,358.0,2470.00,243.0,83.07,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058102A2.pdf,,,36000.0,4.000,2.250,0.650
0058111A2,High Flux 26,26.0,33.0,144.0,948.00,143.0,53.01,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058111A2.pdf,,,13000.0,2.250,1.400,0.078
0058112A2,High Flux 14,14.0,18.0,144.0,948.00,143.0,53.01,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058112A2.pdf,,,13000.0,2.250,1.400,0.550
0058113A2,High Flux 40,40.0,24.0,19.2,71.20,41.2,21.96,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058113A2.pdf,,,1300.0,0.653,0.400,0.250
0058118AY,High Flux 160,160.0,92.0,19.2,71.30,41.2,21.38,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058118AY.pdf,,,1300.0,0.653,0.400,0.250
0058120AY,High Flux 125,125.0,72.0,19.2,73.90,41.2,21.38,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058120AY.pdf,,,1300.0,0.653,0.400,0.250
0058121A2P048,High Flux 60,60.0,26.0,14.3,71.00,41.2,18.86,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058121A2P048.pdf,,,1200.0,0.653,0.400,0.189
0058122A2,High Flux 26,26.0,15.0,19.2,71.20,41.2,21.96,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058122A2.pdf,,,1300.0,0.653,0.400,0.250
0058123A2,High Flux 14,14.0,8.0,19.2,71.20,41.2,21.96,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058123A2.pdf,,,1300.0,0.653,0.400,0.250
0058132A2,High Flux 26,26.0,11.0,9.06,26.80,26.9,15.17,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058132A2.pdf,,,600.0,0.440,0.250,0.156
0058133A2,High Flux 14,14.0,6.0,9.06,26.80,26.9,15.17,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058133A2.pdf,,,600.0,0.440,0.250,0.156
0058163A2,High Flux 19,19.0,57.0,987.0,8020.00,412.0,131.78,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058163A2.pdf,,,99000.0,6.500,4.032,1.250
0058164A2,High Flux 14,14.0,42.0,987.0,8030.00,412.0,131.78,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058164A2.pdf,,,102000.0,6.500,4.032,1.250
0058165A2,High Flux 26,26.0,78.0,987.0,8030.00,412.0,131.78,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058165A2.pdf,,,102000.0,6.500,4.032,1.250
0058166A2,High Flux 40,40.0,120.0,987.0,8015.02,412.0,131.78,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,,,,,6.555,3.977,1.305
0058167A2,High Flux 60,60.0,180.0,987.0,8030.00,412.0,131.78,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058167A2.pdf,,,102000.0,6.500,4.032,1.250
0058169A2,High Flux 14,14.0,42.0,948.0,5929.66,387.0,134.94,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,,,,,6.583,3.421,1.075
0058170A2,High Flux 19,19.0,58.0,948.0,5930.00,387.0,134.94,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058170A2.pdf,,,89000.0,6.500,3.500,1.000
0058171A2,High Flux 26,26.0,80.0,948.0,5930.00,387.0,134.94,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058171A2.pdf,,,96000.0,6.500,3.500,1.000
0058172A2,High Flux 40,40.0,123.0,948.0,5929.66,387.0,134.94,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,,,,,6.583,3.421,1.075
0058181A2,High Flux 60,60.0,20.0,2.85,2.69,10.6,9.79,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058181A2.pdf,,,130.0,0.183,0.093,0.100
0058188A2,High Flux 19,19.0,44.0,229.0,514.00,125.0,64.72,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058188A2.pdf,,,12000.0,2.250,1.039,0.600
0058189A2,High Flux 40,40.0,92.0,229.0,513.91,125.0,64.72,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,,,,,2.285,1.007,0.635
0058190A2,High Flux 14,14.0,32.0,229.0,514.00,125.0,64.72,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058190A2.pdf,,,12000.0,2.250,1.039,0.600
0058191A2,High Flux 26,26.0,60.0,229.0,514.00,125.0,64.72,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058191A2.pdf,,,12000.0,2.250,1.039,0.600
0058191A9,High Flux 26,26.0,60.0,229.0,514.00,125.0,64.72,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058191A9.pdf,,,12000.0,2.250,1.039,0.600
0058194A2,High Flux 90,90.0,207.0,229.0,513.91,125.0,64.72,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,,,,,2.285,1.007,0.635
0058208A2,High Flux 26,26.0,14.0,22.1,114.00,50.9,23.23,0.0,Magnetics,0.0,1000.0,Toroid,T,powder,https://www.mag-inc.com/Media/Magnetics/Datasheets/0058208A2.pdf,,,1900.0,0.800,0.500,0.250
